source_id,ra,dec,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,bp_rp,ruwe,teff_gspphot,lum_flame
3155829823213236608,110.88028281532034,10.021948907534897,1.8183089646682316,0.030323438,59.963814,15.336171,1.3342028,0.94364816,4602.188,0.2139765
3160163960610743424,108.09913507095237,11.92385881167768,1.0597073291153574,0.076630846,13.828731,16.957708,1.4435272,1.1225809,4271.7534,0.14096247
3161120467008174080,107.72078876829794,12.985048920270982,2.153604282660334,0.0860047,25.040543,17.337902,2.351265,0.97741425,3654.7617,0.05191593
3167390908805109888,108.30509506477945,14.469911026374529,3.3235052100543037,0.13232489,25.116251,17.953724,2.4424744,1.018951,3336.4448,0.01132853
3170306852296731776,111.9181376862161,18.134367317838034,1.7517780264858225,0.08660209,20.227894,17.19472,1.9952984,1.0982182,3826.4167,0.06655076
3218631036876848640,88.94177850294774,0.2764219668218917,3.244471639153072,0.09325918,34.789837,17.475819,2.4162006,0.96682763,3542.2112,0.021397598
3239890888770255104,75.93531100240577,5.627894696251258,6.0835089786968375,0.021974158,276.84833,14.122891,1.7688608,1.1062069,4179.1597,0.09441266
3285311473594031744,64.20460421660164,6.441759802634413,0.9898569905266664,0.09326503,10.613379,16.983946,1.4549503,1.0502847,4538.3726,0.18931974
3288367222567339264,75.62135876204366,6.940206621651332,0.6955810940539254,0.017780088,39.12135,13.737575,0.6124668,1.1214995,6968.574,5.790937
3294429620445073408,73.72332952248499,10.163030342264621,1.2247275248658698,0.015904007,77.00748,12.813911,1.1442642,0.9369163,6292.5225,8.194084
3319137295990078592,92.62053743484536,6.84055761706125,1.0795146881669324,0.0592207,18.228672,16.370249,1.3418589,0.9855255,4603.8354,0.24010813
3319848302053216000,88.58572543381885,4.5417549356846285,0.3991945785487753,0.021590568,18.489304,14.23269,1.8849773,1.0899383,6097.9976,55.162178
3321300649539245312,87.4796500847197,6.364909312380988,0.9175471147238455,0.068768315,13.342586,16.699703,1.5592527,1.0862247,4743.9287,0.36718756
3327226604895885568,98.3046048079734,9.702440140409918,1.0766481776383816,0.01786518,60.26518,13.733392,0.87514114,1.061319,6485.0166,3.163606
3330233185084795264,91.6204949171697,10.979988146497858,2.1692524611931256,0.13444456,16.134922,17.743279,2.4062405,0.9582045,3485.3228,0.034570012
3330620350614163584,96.58474105578667,10.981636696043545,0.7442285055454003,0.04288608,17.353615,15.705615,1.2674055,0.9570113,5500.507,1.2636997
3351518360103550592,103.27845190630337,12.440171834859955,0.5565336161345876,0.0457041,12.176887,15.902901,0.9967766,1.0418171,5651.9614,1.285294
3353524006751833856,105.34769816624555,13.678910158341996,0.5364298527789477,0.026155837,20.508993,14.738741,0.70199203,1.0006655,6438.2495,3.3152196
3353860629108912512,104.58055576548163,14.545127185580553,0.627956475008042,0.055599626,11.294257,16.519495,1.132596,1.0094831,4850.0205,0.48650888
3354206425517526272,103.5721897904111,14.124266401774953,0.7483089611701803,0.047458876,15.767524,15.838154,0.9853678,1.0126714,5293.9653,0.60550296
3354655026260895616,104.45597466009716,14.887345506739946,1.065291727256733,0.03891624,27.37396,15.548989,1.139924,0.9559798,5019.4365,0.42571124
3355510240149373824,98.3878451833302,13.246949218561966,0.33613264285763506,0.030528948,11.010293,15.2488985,0.8768978,1.0276015,9568.887,23.897419
3368660055618017152,106.97131928624621,24.124873376638263,0.5400541926303685,0.026984768,20.013298,15.020726,0.8818178,1.0363498,5707.938,2.358531
3370713702822714240,95.42486516807308,18.242401058143788,0.6906069138985631,0.047196098,14.632712,15.832828,1.1038656,0.9768681,5403.8667,0.92697775
3370793692293436800,94.7020034027181,18.58290717835648,4.048282837986826,0.089182116,45.393436,17.168322,2.5403996,1.1092423,3395.0588,0.017789647
3371134021202823424,99.63251481982394,18.197661018101947,1.624973986678387,0.113366656,14.333792,17.817556,2.0569916,1.0051808,3636.2695,0.0438663
3413326650343246592,73.77570913825788,22.965231758560613,1.5786536708213348,0.02276788,69.336876,14.36866,1.3162661,1.1096312,5962.872,1.3961848
3417914633192137600,81.84679746968018,26.180926253744868,0.5486372218864227,0.019107122,28.713755,13.324308,2.1239376,1.043101,5239.8647,91.86255
3425695121067216256,94.99566169318305,24.154808681381123,0.5025999385147523,0.016314266,30.807386,12.798607,0.74902916,1.0382506,15008.481,353.03943
3426478046364871296,90.6477257397613,24.654796935834426,1.0718430318659118,0.035333607,30.334946,15.766188,1.1727962,1.0016434,4965.273,0.41342553
3426913620469991936,92.98006569924567,26.075660440860936,1.1760228793514431,0.060256984,19.516788,15.996644,1.3168344,1.1416719,4997.7314,0.34664682
3427731931998476288,86.84720186849405,23.66572631554543,0.7816761682829861,0.05499465,14.213676,16.376331,1.2720375,0.94170666,5154.3955,0.5410895
